    0.028    -14.409      0.000      0.359
    0.029     -9.504      0.000      0.359
    0.029    -12.813      0.000      0.359
    0.030     -8.006      0.000      0.359
    0.030     -8.214      0.000      0.359
    0.034     -3.769      0.000      0.359
    0.035     -9.856      0.000      0.359
    0.036    -20.592      0.000      0.359
    0.036    -23.657      0.000      0.359
    0.036    -25.067      0.000      0.359
    0.036    -24.926      0.000      0.359
    0.036    -19.346      0.000      0.359
    0.036    -21.378      0.000      0.359
    0.036    -23.930      0.000      0.359
    0.036    -22.346      0.000      0.359
    0.037    -14.320      0.000      0.359
    0.038    -24.917      0.000      0.359
    0.038    -13.629      0.000      0.359
    0.039    -15.271      0.000      0.359
    0.039    -26.669      0.000      0.359
    0.039     -9.324      0.000      0.359
    0.039     -3.600      0.000      0.359
    0.040     -9.171      0.000      0.359
    0.041    -23.896      0.000      0.359
    0.041    -21.683      0.000      0.359
    0.041    -19.697      0.000      0.359
    0.041    -26.305      0.000      0.359
    0.041    -27.137      0.000      0.359
    0.041    -33.229      0.000      0.359
    0.041    -34.288      0.000      0.359
    0.041    -32.438      0.000      0.359
    0.041    -32.753      0.000      0.359
    0.041    -21.724      0.000      0.359
    0.042    -21.129      0.000      0.359
    0.042    -30.897      0.000      0.359
    0.042    -39.146      0.000      0.359
    0.042    -43.826      0.000      0.359
    0.042    -28.678      0.000      0.359
    0.043    -21.481      0.000      0.359
    0.044    -20.765      0.000      0.359
    0.045    -20.670      0.000      0.359
    0.046    -30.168      0.000      0.359
    0.046    -28.020      0.000      0.359
    0.046    -20.958      0.000      0.359
    0.049    -15.613      0.000      0.359
    0.052    -32.836      0.000      0.359
    0.052    -29.631      0.000      0.359
    0.053    -37.177      0.000      0.359
    0.053    -44.663      0.000      0.359
    0.053    -30.290      0.000      0.359
    0.053    -28.862      0.000      0.359
    0.053    -35.083      0.000      0.359
    0.053    -33.291      0.000      0.359
    0.053    -29.079      0.000      0.359
    0.062    -16.038      0.000      0.359
    0.065    -12.861      0.000      0.359
    0.076    -12.541      0.000      0.359
    0.076    -17.249      0.000      0.359
    0.078    -16.807      0.000      0.359
    0.080    -16.369      0.000      0.359
    0.080    -25.709      0.000      0.359
    0.080    -24.721      0.000      0.359
    0.083    -21.694      0.000      0.359
    0.083    -24.740      0.000      0.359
    0.084    -24.337      0.000      0.359
    0.085    -23.182      0.000      0.359
    0.085    -36.378      0.000      0.359
    0.085    -36.875      0.000      0.359
    0.089    -22.505      0.000      0.359
    0.089    -35.169      0.000      0.359
    0.096    -15.500      0.000      0.359
    0.108    -18.505      0.000      0.359
    0.108    -28.905      0.000      0.359
    0.108    -29.963      0.000      0.359
    0.108    -28.215      0.000      0.359
    0.108    -26.643      0.000      0.359
    0.108    -24.187      0.000      0.359
    0.108    -23.465      0.000      0.359
    0.108    -23.530      0.000      0.359
    0.109    -26.881      0.000      0.359
    0.109    -33.998      0.000      0.359
    0.109    -28.975      0.000      0.359
    0.110    -26.482      0.000      0.359
    0.110    -30.249      0.000      0.359
    0.110    -27.588      0.000      0.359
    0.110    -25.889      0.000      0.359
    0.112    -24.376      0.000      0.359
    0.113    -27.952      0.000      0.359
    0.114    -17.294      0.000      0.359
    0.114    -23.649      0.000      0.359
    0.114    -29.193      0.000      0.359
    0.115    -29.717      0.000      0.359
    0.118    -17.166      0.000      0.359
    0.121    -17.211      0.000      0.359
    0.121    -34.070      0.000      0.359
    0.121    -39.501      0.000      0.359
    0.121    -39.867      0.000      0.359
    0.121    -36.594      0.000      0.359
    0.122    -29.522      0.000      0.359
    0.122    -34.204      0.000      0.359
    0.123    -28.007      0.000      0.359
    0.123    -28.347      0.000      0.359
    0.124    -23.410      0.000      0.359
    0.124    -21.423      0.000      0.359
    0.124    -33.612      0.000      0.359
    0.124    -27.323      0.000      0.359
    0.127    -18.984      0.000      0.359
    0.129    -20.953      0.000      0.359
    0.130    -14.916      0.000      0.359
    0.130    -19.636      0.000      0.359
    0.132    -17.286      0.000      0.359
    0.134    -28.561      0.000      0.359
    0.134    -27.667      0.000      0.359
    0.139    -22.380      0.000      0.359
    0.141    -23.685      0.000      0.359
    0.141    -33.690      0.000      0.359
    0.141    -38.892      0.000      0.359
    0.141    -28.964      0.000      0.359
    0.144    -22.567      0.000      0.359
    0.144    -18.989      0.000      0.359
    0.145    -24.786      0.000      0.359
    0.146    -34.254      0.000      0.359
    0.146    -41.566      0.000      0.359
    0.146    -32.845      0.000      0.359
    0.146    -38.714      0.000      0.359
    0.148    -26.790      0.000      0.359
    0.148    -35.791      0.000      0.359
    0.148    -38.755      0.000      0.359
    0.149    -20.449      0.000      0.359
    0.152    -15.353      0.000      0.359
    0.154    -20.695      0.000      0.359
    0.156    -20.842      0.000      0.359
    0.156    -26.541      0.000      0.359
    0.156    -23.755      0.000      0.359
    0.156    -16.196      0.000      0.359
    0.156    -15.217      0.000      0.359
    0.156    -20.551      0.000      0.359
    0.157     -8.671      0.000      0.359
    0.160     -6.872      0.000      0.359
    0.162     -9.175      0.000      0.359
    0.163    -13.607      0.000      0.359
    0.167    -14.145      0.000      0.359
    0.173     -8.405      0.000      0.359
    0.177    -13.231      0.000      0.359
    0.178    -32.226      0.000      0.359
    0.179    -30.519      0.000      0.359
    0.179    -27.005      0.000      0.359
    0.179    -28.263      0.000      0.359
    0.179    -34.240      0.000      0.359
    0.179    -32.896      0.000      0.359
    0.179    -32.583      0.000      0.359
    0.179    -31.051      0.000      0.359
    0.179    -29.266      0.000      0.359
    0.179    -29.450      0.000      0.359
    0.179    -20.187      0.000      0.359
    0.180    -23.078      0.000      0.359
    0.180    -24.675      0.000      0.359
    0.180    -27.195      0.000      0.359
    0.181    -24.996      0.000      0.359
    0.183    -33.379      0.000      0.359
    0.183    -35.561      0.000      0.359
    0.183    -32.436      0.000      0.359
    0.183    -31.635      0.000      0.359
    0.183    -33.433      0.000      0.359
    0.183    -31.085      0.000      0.359
    0.183    -29.531      0.000      0.359
    0.183    -27.932      0.000      0.359
    0.183    -26.230      0.000      0.359
    0.183    -27.980      0.000      0.359
    0.183    -25.042      0.000      0.359
    0.183    -25.105      0.000      0.359
    0.184    -24.088      0.000      0.359
    0.185    -20.648      0.000      0.359
    0.190    -17.997      0.000      0.359
    0.191    -21.299      0.000      0.359
    0.191    -20.311      0.000      0.359
    0.192    -22.773      0.000      0.359
    0.193    -22.117      0.000      0.359
    0.194    -24.288      0.000      0.359
    0.194    -26.045      0.000      0.359
    0.194    -26.419      0.000      0.359
    0.195    -25.540      0.000      0.359
    0.195    -26.276      0.000      0.359
    0.195    -22.776      0.000      0.359
    0.196    -21.498      0.000      0.359
    0.196    -17.669      0.000      0.359
    0.197    -20.710      0.000      0.359
    0.197    -22.531      0.000      0.359
    0.198    -21.776      0.000      0.359
    0.198    -22.019      0.000      0.359
    0.198    -26.324      0.000      0.359
    0.198    -21.575      0.000      0.359
    0.199    -17.548      0.000      0.359
    0.199    -18.621      0.000      0.359
    0.201    -12.017      0.000      0.359
    0.203    -13.437      0.000      0.359
    0.204    -15.854      0.000      0.359
    0.205    -14.474      0.000      0.359
    0.206    -15.579      0.000      0.359
    0.211    -11.939      0.000      0.359
    0.212    -13.243      0.000      0.359
    0.213    -19.028      0.000      0.359
    0.213    -18.237      0.000      0.359
    0.213    -17.061      0.000      0.359
    0.214    -14.150      0.000      0.359
    0.215    -11.458      0.000      0.359
    0.215    -14.058      0.000      0.359
    0.216    -14.366      0.000      0.359
    0.218    -11.713      0.000      0.359
    0.219     -8.174      0.000      0.359
    0.222     -7.548      0.000      0.359
    0.224     -7.224      0.000      0.359
    0.225    -10.080      0.000      0.359
    0.225    -13.338      0.000      0.359
    0.225    -12.970      0.000      0.359
    0.226     -9.263      0.000      0.359
    0.226     -6.504      0.000      0.359
    0.227     -5.890      0.000      0.359
    0.229     -6.205      0.000      0.359
    0.230     -5.748      0.000      0.359
    0.230     -6.280      0.000      0.359
    0.232     -2.578      0.000      0.359
    0.232     -1.408      0.000      0.359
    0.233     -0.286      0.000      0.359
    0.233     -2.032      0.000      0.359
    0.234     -2.215      0.000      0.359
    0.234     -2.456      0.000      0.359
    0.235     -2.494      0.000      0.359
    0.236     -3.209      0.000      0.359
    0.237     -2.201      0.000      0.359
    0.238     -1.761      0.000      0.359
    0.239     -2.934      0.000      0.359
    0.239     -3.450      0.000      0.359
    0.239     -1.206      0.000      0.359
    0.241      0.000      0.014      0.343
    0.244      0.000      0.036      0.320
    0.222      0.000      0.047      0.312
    0.184      0.000      0.046      0.320
    0.152      0.000      0.045      0.328
    0.144      0.000      0.042      0.334
    0.114      0.000      0.044      0.342
    0.097      0.000      0.039      0.356
    0.098      0.000      0.010      0.388
    0.100     -1.261      0.000      0.398
    0.102     -1.598      0.000      0.397
    0.102     -2.342      0.000      0.397
    0.103     -1.059      0.000      0.397
    0.104     -1.874      0.000      0.397
    0.106     -0.048      0.000      0.396
    0.108      0.000      0.036      0.355
    0.065      0.000      0.042      0.377
    0.042      0.000      0.041      0.402
    0.008      0.000      0.034      0.533
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000     -0.001      0.000      0.359
    0.000     -0.001      0.000      0.359
    0.002      0.000      0.000      0.535
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.661
    0.000      0.000      0.000      0.000
    0.000     -0.002      0.000      0.359
    0.000      0.000      0.000      0.359
    0.000      0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000     -0.002      0.000      0.359
    0.000     -0.003      0.000      0.359
    0.003     -0.000      0.000      0.359
    0.005      0.000      0.020      0.351
    0.000     -0.000      0.000      0.359
    0.000     -0.005      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000     -0.001      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.001     -0.000      0.000      0.359
    0.003     -0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000     -6.861      0.000      0.359
    0.010      0.000      0.046      0.314
    0.012     -1.544      0.000      0.410
    0.012    -13.089      0.000      0.407
    0.013    -10.032      0.000      0.405
    0.013      0.000      0.038      0.457
    0.000      0.000      0.000      0.854
    0.000      0.000      0.000      0.854
    0.000     -0.000      0.000      0.359
    0.000     -4.501      0.000      0.359
    0.001     -0.276      0.000      0.359
    0.001     -3.965      0.000      0.359
    0.007      0.000      0.044      0.341
    0.009     -0.122      0.000      0.386
    0.011      0.000      0.014      0.365
    0.009      0.000      0.044      0.346
    0.014      0.000      0.025      0.356
    0.015     -6.045      0.000      0.381
    0.018     -1.117      0.000      0.377
    0.020     -0.579      0.000      0.376
    0.023     -3.757      0.000      0.374
    0.023    -23.973      0.000      0.374
    0.024    -21.805      0.000      0.373
    0.026    -16.757      0.000      0.372
    0.027    -13.694      0.000      0.371
    0.027    -16.060      0.000      0.371
    0.028    -21.012      0.000      0.371
    0.029    -19.823      0.000      0.370
    0.030    -20.754      0.000      0.370
    0.030    -22.491      0.000      0.370
    0.031    -25.124      0.000      0.370
    0.031    -23.737      0.000      0.370
    0.057     -4.492      0.000      0.365
    0.093     -2.569      0.000      0.362
    0.095     -4.320      0.000      0.362
    0.095     -8.930      0.000      0.362
    0.096    -16.754      0.000      0.362
    0.096    -12.361      0.000      0.362
    0.097    -11.602      0.000      0.362
    0.097    -14.520      0.000      0.362
    0.098    -21.053      0.000      0.362
    0.099    -17.617      0.000      0.362
    0.099    -13.635      0.000      0.362
    0.099    -10.916      0.000      0.362
    0.101     -9.529      0.000      0.362
    0.104    -12.344      0.000      0.362
    0.109    -13.580      0.000      0.362
    0.110    -22.021      0.000      0.362
    0.111    -15.191      0.000      0.362
    0.111    -20.854      0.000      0.362
    0.115    -13.279      0.000      0.362
    0.116    -21.595      0.000      0.362
    0.117    -22.831      0.000      0.362
    0.118    -24.025      0.000      0.362
    0.118    -25.392      0.000      0.362
    0.118    -21.730      0.000      0.362
    0.118    -23.992      0.000      0.362
    0.119    -15.656      0.000      0.362
    0.126    -11.609      0.000      0.361
    0.128    -27.555      0.000      0.361
    0.128    -24.508      0.000      0.361
    0.129    -23.304      0.000      0.361
    0.129    -22.405      0.000      0.361
    0.129    -23.302      0.000      0.361
    0.132    -14.806      0.000      0.361
    0.137    -33.231      0.000      0.361
    0.139    -22.914      0.000      0.361
    0.141    -27.008      0.000      0.361
    0.142    -27.496      0.000      0.361
    0.142    -25.719      0.000      0.361
    0.142    -25.564      0.000      0.361
    0.142    -28.003      0.000      0.361
    0.142    -31.630      0.000      0.361
    0.142    -31.607      0.000      0.361
    0.142    -19.767      0.000      0.361
    0.143    -25.248      0.000      0.361
    0.143    -25.287      0.000      0.361
    0.143    -28.467      0.000      0.361
    0.143    -21.340      0.000      0.361
    0.143    -19.345      0.000      0.361
    0.143    -29.617      0.000      0.361
    0.143    -30.877      0.000      0.361
    0.143    -30.008      0.000      0.361
    0.143    -26.745      0.000      0.361
    0.143    -30.824      0.000      0.361
    0.147     -8.987      0.000      0.361
    0.148    -22.450      0.000      0.361
    0.148    -28.629      0.000      0.361
    0.148    -20.564      0.000      0.361
    0.150    -12.642      0.000      0.361
    0.151    -34.161      0.000      0.361
    0.151    -38.404      0.000      0.361
    0.151    -31.630      0.000      0.361
    0.156    -20.459      0.000      0.361
    0.169    -19.253      0.000      0.361
    0.172    -26.984      0.000      0.361
    0.172    -33.958      0.000      0.361
    0.172    -35.149      0.000      0.361
    0.172    -35.395      0.000      0.361
    0.172    -34.385      0.000      0.361
    0.172    -30.958      0.000      0.361
    0.172    -27.220      0.000      0.361
    0.172    -32.364      0.000      0.361
    0.172    -29.935      0.000      0.361
    0.172    -28.640      0.000      0.361
    0.179    -22.145      0.000      0.361
    0.187    -18.029      0.000      0.361
    0.187    -24.738      0.000      0.361
    0.188    -26.970      0.000      0.360
    0.188    -32.050      0.000      0.360
    0.188    -31.782      0.000      0.360
    0.188    -33.944      0.000      0.360
    0.188    -32.922      0.000      0.360
    0.188    -33.951      0.000      0.360
    0.188    -37.746      0.000      0.360
    0.188    -34.556      0.000      0.360
    0.188    -36.405      0.000      0.360
    0.188    -38.650      0.000      0.360
    0.188    -39.619      0.000      0.360
    0.188    -37.799      0.000      0.360
    0.188    -38.192      0.000      0.360
    0.188    -38.761      0.000      0.360
    0.188    -38.928      0.000      0.360
    0.188    -32.387      0.000      0.360
    0.189    -32.707      0.000      0.360
    0.189    -34.797      0.000      0.360
    0.189    -35.127      0.000      0.360
    0.189    -35.208      0.000      0.360
    0.189    -28.047      0.000      0.360
    0.189    -31.199      0.000      0.360
    0.189    -31.979      0.000      0.360
    0.189    -32.550      0.000      0.360
    0.189    -33.020      0.000      0.360
    0.189    -28.019      0.000      0.360
    0.198    -19.396      0.000      0.360
    0.199    -29.720      0.000      0.360
    0.199    -31.932      0.000      0.360
    0.199    -34.853      0.000      0.360
    0.199    -36.729      0.000      0.360
    0.199    -26.326      0.000      0.360
    0.204    -27.363      0.000      0.360
    0.205    -32.105      0.000      0.360
    0.205    -32.853      0.000      0.360
    0.205    -25.342      0.000      0.360
    0.206    -36.573      0.000      0.360
    0.206    -32.838      0.000      0.360
    0.208    -20.488      0.000      0.360
    0.208    -26.735      0.000      0.360
    0.208    -28.781      0.000      0.360
    0.208    -28.470      0.000      0.360
    0.209    -18.650      0.000      0.360
    0.209    -26.019      0.000      0.360
    0.209    -23.787      0.000      0.360
    0.209    -23.729      0.000      0.360
    0.209    -21.483      0.000      0.360
    0.209    -25.097      0.000      0.360
    0.209    -24.946      0.000      0.360
    0.209    -29.378      0.000      0.360
    0.209    -30.634      0.000      0.360
    0.209    -29.604      0.000      0.360
    0.209    -31.173      0.000      0.360
    0.209    -29.621      0.000      0.360
    0.209    -31.536      0.000      0.360
    0.209    -31.717      0.000      0.360
    0.210    -32.788      0.000      0.360
    0.210    -36.192      0.000      0.360
    0.210    -38.293      0.000      0.360
    0.210    -37.831      0.000      0.360
    0.210    -39.742      0.000      0.360
    0.210    -41.054      0.000      0.360
    0.210    -41.303      0.000      0.360
    0.211    -32.620      0.000      0.360
    0.211    -36.065      0.000      0.360
    0.211    -35.348      0.000      0.360
    0.211    -35.006      0.000      0.360
    0.211    -37.321      0.000      0.360
    0.211    -38.797      0.000      0.360
    0.211    -34.482      0.000      0.360
    0.211    -37.207      0.000      0.360
    0.211    -38.759      0.000      0.360
    0.211    -35.440      0.000      0.360
    0.211    -33.925      0.000      0.360
    0.211    -35.986      0.000      0.360
    0.211    -33.115      0.000      0.360
    0.211    -29.418      0.000      0.360
    0.211    -36.368      0.000      0.360
    0.211    -31.684      0.000      0.360
    0.211    -32.072      0.000      0.360
    0.212    -19.600      0.000      0.360
    0.213    -22.640      0.000      0.360
    0.213    -27.224      0.000      0.360
    0.213    -26.366      0.000      0.360
    0.213    -27.573      0.000      0.360
    0.213    -29.601      0.000      0.360
    0.213    -29.327      0.000      0.360
    0.213    -29.082      0.000      0.360
    0.213    -30.500      0.000      0.360
    0.213    -31.835      0.000      0.360
    0.213    -30.929      0.000      0.360
    0.213    -27.968      0.000      0.360
    0.215    -16.491      0.000      0.360
    0.216    -15.240      0.000      0.360
    0.217    -21.237      0.000      0.360
    0.217    -27.370      0.000      0.360
    0.217    -29.964      0.000      0.360
    0.217    -23.442      0.000      0.360
    0.217    -16.006      0.000      0.360
    0.219    -11.576      0.000      0.360
    0.222    -10.773      0.000      0.360
    0.222    -18.766      0.000      0.360
    0.222    -12.529      0.000      0.360
    0.222    -12.817      0.000      0.360
    0.227    -21.129      0.000      0.360
    0.227    -22.467      0.000      0.360
    0.227    -21.680      0.000      0.360
    0.227    -18.932      0.000      0.360
    0.228    -12.705      0.000      0.360
    0.228    -17.387      0.000      0.360
    0.228    -18.840      0.000      0.360
    0.228    -20.013      0.000      0.360
    0.228    -18.712      0.000      0.360
    0.228    -19.057      0.000      0.360
    0.228    -17.127      0.000      0.360
    0.228    -13.379      0.000      0.360
    0.228    -12.119      0.000      0.360
    0.228    -10.832      0.000      0.360
    0.228     -9.522      0.000      0.360
    0.228    -12.320      0.000      0.360
    0.228    -14.111      0.000      0.360
    0.228    -18.118      0.000      0.360
    0.228    -17.367      0.000      0.360
    0.228    -17.756      0.000      0.360
    0.228    -17.328      0.000      0.360
    0.228    -16.929      0.000      0.360
    0.228    -16.490      0.000      0.360
    0.228    -16.066      0.000      0.360
    0.228    -15.812      0.000      0.360
    0.228    -15.063      0.000      0.360
    0.228    -14.742      0.000      0.360
    0.228    -14.297      0.000      0.360
    0.230     -9.213      0.000      0.360
    0.238     -6.442      0.000      0.360
    0.239     -8.529      0.000      0.360
    0.240    -10.099      0.000      0.360
    0.241     -9.039      0.000      0.360
    0.242     -8.992      0.000      0.360
    0.243     -9.678      0.000      0.360
    0.244    -11.079      0.000      0.360
    0.247     -6.876      0.000      0.360
    0.251     -4.953      0.000      0.360
    0.252     -6.446      0.000      0.360
    0.252     -9.488      0.000      0.360
    0.252     -7.967      0.000      0.360
    0.253     -4.910      0.000      0.360
    0.255     -3.480      0.000      0.360
    0.256     -4.388      0.000      0.360
    0.257     -5.718      0.000      0.360
    0.257     -5.477      0.000      0.360
    0.257     -3.994      0.000      0.360
    0.257     -4.975      0.000      0.360
    0.258     -4.661      0.000      0.360
    0.259     -5.640      0.000      0.360
    0.259     -6.404      0.000      0.360
    0.260     -5.300      0.000      0.360
    0.263     -3.877      0.000      0.360
    0.264     -5.692      0.000      0.360
    0.264     -6.524      0.000      0.360
    0.264     -7.549      0.000      0.360
    0.264     -4.184      0.000      0.360
    0.264     -1.000      0.000      0.360
    0.264     -0.436      0.000      0.360
    0.264      0.000      0.013      0.346
    0.250      0.000      0.047      0.310
    0.182      0.000      0.046      0.324
    0.136      0.000      0.045      0.337
    0.092      0.000      0.044      0.356
    0.047      0.000      0.041      0.394
    0.005      0.000      0.000      0.607
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.001      0.964
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.732
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.359
    0.000      0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.001      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.001     -0.002      0.000      0.359
    0.000     -0.027      0.000      0.359
    0.001      0.000      0.000      0.374
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.002      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000      0.000      0.000      0.821
    0.001     -0.000      0.000      0.397
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.370
    0.000     -0.000      0.000      0.359
    0.001     -0.000      0.000      0.359
